TOP.645e675d.000d4a60	START
TOP.645eb2c9.0000871b	user_options->quiet	0
TOP.645eb2c9.0000871b	user_options->remove	0
TOP.645eb2c9.0000871b	user_options->remove_timer	60
TOP.645eb2c9.0000871b	user_options->restore	0
TOP.645eb2c9.0000871b	user_options->restore_disable	0
TOP.645eb2c9.0000871b	user_options->restore_timer	1
TOP.645eb2c9.0000871b	user_options->rp_files_cnt	0
TOP.645eb2c9.0000871b	user_options->rp_gen	0
TOP.645eb2c9.0000871b	user_options->rp_gen_func_max	4
TOP.645eb2c9.0000871b	user_options->rp_gen_func_min	1
TOP.645eb2c9.0000871b	user_options->rp_gen_seed	0
TOP.645eb2c9.0000871b	user_options->runtime	0
TOP.645eb2c9.0000871b	user_options->scrypt_tmto	0
TOP.645eb2c9.0000871b	user_options->segment_size	33554432
TOP.645eb2c9.0000871b	user_options->self_test_disable	0
TOP.645eb2c9.0000871b	user_options->slow_candidates	0
TOP.645eb2c9.0000871b	user_options->show	0
TOP.645eb2c9.0000871b	user_options->speed_only	0
TOP.645eb2c9.0000871b	user_options->spin_damp	0
TOP.645eb2c9.0000871b	user_options->status	0
TOP.645eb2c9.0000871b	user_options->status_json	0
TOP.645eb2c9.0000871b	user_options->status_timer	10
TOP.645eb2c9.0000871b	user_options->stdout_flag	0
TOP.645eb2c9.0000871b	user_options->usage	0
TOP.645eb2c9.0000871b	user_options->username	0
TOP.645eb2c9.0000871b	user_options->veracrypt_pim_start	485
TOP.645eb2c9.0000871b	user_options->veracrypt_pim_stop	485
TOP.645eb2c9.0000871b	user_options->version	0
TOP.645eb2c9.0000871b	user_options->workload_profile	2
TOP.645eb2c9.0000871b	user_options->brain_client	0
TOP.645eb2c9.0000871b	user_options->brain_client_features	2
TOP.645eb2c9.0000871b	user_options->brain_server	0
TOP.645eb2c9.0000871b	user_options->brain_server_timer	300
TOP.645eb2c9.0000871b	user_options->brain_port	6863
TOP.645eb2c9.0000871b	user_options->brain_session	0
TOP.645eb2c9.0000871b	hashes->hashfile	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/handshake.hc22000
TOP.645eb2c9.0000871b	hashes->hashlist_mode	5
TOP.645eb2c9.0000871b	hashes->hashlist_format	0
TOP.645eb2c9.0000871b	hashes->hashes_cnt	0
TOP.645eb2c9.0000871b	hashes->digests_cnt	1
TOP.645eb2c9.0000871b	hashes->digests_done_pot	0
TOP.645eb2c9.0000871b	hashes->digests_done_zero	0
TOP.645eb2c9.0000871b	hashes->digests_done	0
TOP.645eb2c9.0000871b	hashes->salts_cnt	1
TOP.645eb2c9.0000871b	hashes->salts_done	0
TOP.645eb2c9.0000871b	SUB.645eb2ca.00016021	START
TOP.645eb2c9.0000871b	SUB.645eb2ca.00016021	straight_ctx->dict	/home/seba/Desktop/Estudio/Criptorafía y seguridad en redes/Laboratorios/Lab 3/script_rockyou/rockyou_mod.dic
TOP.645eb2c9.0000871b	SUB.645eb2ca.00016021	runtime_start	1683927755
TOP.645eb2c9.0000871b	SUB.645eb2ca.00016021	runtime_stop	1683927756
TOP.645eb2c9.0000871b	SUB.645eb2ca.00016021	hashes->digests_done_new	1
TOP.645eb2c9.0000871b	SUB.645eb2ca.00016021	status-after-work	6
TOP.645eb2c9.0000871b	SUB.645eb2ca.00016021	STOP
TOP.645eb2c9.0000871b	proc_start	1683927753
TOP.645eb2c9.0000871b	proc_stop	1683927757
TOP.645eb2c9.0000871b	STOP
